Control Sense Id;Id equipment hauling;Id equipment loading;Id location dump;Id location load;Id polygon;Id material;Id crew hauling;Id crew loading;Hour hauling;Hour loading;Hour Dumping;Time loading;Time Dumping;Shift hauling;Shift loading;Id employee hauling;Id employee loading;Date cube hauling;Date cube loading;Ley Bloque Au;Ley Bloque Cu;Ley Bloque Sec;Ley Bloque CUSS;Ley Bloque OX;Ley Bloque AUPPM;Ley Bloque AGPPM;Ley Bloque MOPCT;Ley Bloque PBPCT;Ley Bloque FEPCT;Ley Bloque ZNPCT;Ley Bloque SPCT;Ley Bloque CAPCT;Ley Bloque HIGZN;Ley Bloque ASPPM;Ley Bloque REL;Ley Bloque RQD;Ley Bloque RMR;Ley Bloque IS;Ley Bloque MINZ;Ley Bloque KAOLI;Ley Bloque EXPCL;Ley Bloque TOTCL;Ley Bloque CPCT;Ley Bloque HUMC;Ley Bloque PIROF;Ley Bloque CLORI;Ley Bloque AP;Ley Bloque NP;Ley Bloque RECCU;Ley Bloque SPI;Ley Bloque BWI;Ley Bloque FP;Ley Bloque UCS;Ley Polígono Au;Ley Polígono Cu;Ley Polígono Sec;Ley Polígono CUSS;Ley Polígono OX;Ley Polígono AUPPM;Ley Polígono AGPPM;Ley Polígono MOPCT;Ley Polígono PBPCT;Ley Polígono FEPCT;Ley Polígono ZNPCT;Ley Polígono SPCT;Ley Polígono CAPCT;Ley Polígono HIGZN;Ley Polígono ASPPM;Ley Polígono REL;Ley Polígono RQD;Ley Polígono RMR;Ley Polígono IS;Ley Polígono MINZ;Ley Polígono KAOLI;Ley Polígono EXPCL;Ley Polígono TOTCL;Ley Polígono CPCT;Ley Polígono HUMC;Ley Polígono PIROF;Ley Polígono CLORI;Ley Polígono AP;Ley Polígono NP;Ley Polígono RECCU;Ley Polígono SPI;Ley Polígono BWI;Ley Polígono FP;Ley Polígono UCS;Es reportable-producción;Es reportable-tiempos;Toneladas de sensor;EFH cargado;Distancia real cargado;EFH Vacío (Km);EFH Cargado (Km);Velocidad Cargado (Km/h);Velocidad Vacío (Km/h);Toneladas de sensor cargadas;Ciclo Acarreo (8): Tiempo Cola en Descarga (s);Ciclo Acarreo (1): Tiempo Viajando Vacío (s);Ciclo Carguío (3): Tiempo Spot (s);Ciclo Acarreo (3): Tiempo Listo Para Cuadrarse (s);Ciclo Acarreo (10): Tiempo Listo Para Descarga (s);Tiempo queue en minutos total;Ciclo Acarreo (4): Tiempo Cuadrando (s);Ciclo Acarreo (5): Tiempo Cuadrado (s);Ciclo Acarreo (6): Tiempo Cargando (s);Ciclo Acarreo (7): Tiempo Acarreando (s);Ciclo Acarreo (0): Tiempo Total Ciclo (s);Ciclo Acarreo (11): Tiempo Descargando (s);Ciclo Acarreo (2): Tiempo Llegada (queue) (s);Ciclo Acarreo (9): Tiempo Retrocediendo (s);Ciclo Carguío (0): Tiempo Total Ciclo (s);Ciclo Carguío (2): Tiempo Hang (s);Toneladas de sensor reales;null;Toneladas Inpit Waste ;Toneladas Inpit Ore ;Toneladas Prime Ore ;Toneladas Medium Grade Rehandle ;Toneladas Prime Waste ;Toneladas Low Grade Rehandle ;Toneladas Medium Grade Crusher ;Toneladas Low Grade Crusher ;Toneladas Rehandle Ore ;Toneladas Rehandle Waste ;Toneladas Low Grade Stock ;Toneladas High Grade Crusher ;Toneladas Mineral To Pad Crusher ;Total Toneladas Without Inpit ;Toneladas Mineral To Pad Rehandle ;Toneladas Mineral To Pad Stock ;Toneladas High Grade Stock ;Toneladas Moved Stock ;Toneladas Moved Crusher ;Toneladas Moved Rehandle ;Toneladas High Grade Rehandle ;Toneladas Medium Grade Stock ;Toneladas Sterile Crusher ;Toneladas Sterile Rehandle ;Toneladas Sterile Stock ;Número de pases;Polígono HPGPS;Toneladas ROM To Crusher;Toneladas Mineral To Stock;Toneladas Stock Piles To Crusher;Toneladas Ore To Crusher;Distancia real vacío
587131;66;59;1438;617803;11747;2;;;7;6;7;2024-01-23 06:49:56.699;2024-01-23 07:02:18.358;1;2;58;109;2024-01-23;2024-01-22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;93.8;1.22305;0.73351;1.12;1.22305;12.9955;19.5825;93.8;1.998;192.026;36.009;0.553;0;0.00921666666666667;0.066;35.39;252.069;258.959;833.073;38.003;0;54.009;336.017;47.939;93.8;;;;0;;;;;;;;;;;93.8;;;;0;;0;;;;;;;;0;0;0;0;0.8446
587162;32;29;1438;617803;11747;2;;;19;18;19;2024-01-23 18:58:58.755;2024-01-23 19:03:04.813;2;1;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97.7;0.86888;0.77215;0.7;0.86888;15.3855;25.4985;97.7;4.001;120.039;12;10.077;0;0.16795;0.052;1.871;226.067;184.046;644.181;40.017;0;58.011;431.799055;193.732055;97.7;;;;0;;;;;;;;;;;97.7;;;;0;;0;;;;;;7;11748;0;0;0;0;0.84094
587163;31;29;1438;617803;11747;2;;;19;19;19;2024-01-23 19:03:33.447;2024-01-23 19:07:33.49;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.94444;0.75604;0.735;0.94444;13.7765;23.2345;97;8;126.023;34.004;12.235;0;0.203916666666667;19.769;2;210.027;200.033;648.104;38.007;0;32.01;274.692;30.661;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;10;11748;0;0;0;0;0.80942
587164;32;29;1438;617803;11747;2;;;19;19;19;2024-01-23 19:09:20.919;2024-01-23 19:12:52.972;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;96.9;0.87833;0.77772;0.65333;0.87833;15.232;27.1255;96.9;4;112.041;20.001;2.202;0;0.0367;15.8;1.999;196.049;186.05;576.151;36.007;0;22.003;347.472;131.422;96.9;;;;0;;;;;;;;;;;96.9;;;;0;;0;;;;;;7;11748;0;0;0;0;0.83117
587165;31;29;1438;617803;11747;2;;;19;19;19;2024-01-23 19:13:57.551;2024-01-23 19:17:59.58;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.92555;0.7618;0.71166;0.92555;14.1895;23.9325;97;4.001;122.023;26.004;4.059;0;0.06765;15.944;6.001;194.027;196.025;614.084;30.001;0;42.003;276.632;56.601;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;7;11748;0;0;0;0;0.80224
587166;32;29;1438;617803;11747;2;;;19;19;19;2024-01-23 19:19:07.121;2024-01-23 19:23:03.193;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;90.6;0.765;0.78302;0.71166;0.765;17.671;25.2195;90.6;8.002;122.041;20.011;2.171;0;0.0361833333333333;15.837;2.003;206.09;162.033;620.227;36.013;0;66.037;309.57;83.469;90.6;;;;0;;;;;;;;;;;90.6;;;;0;;0;;;;;;6;11748;0;0;0;0;0.84374
587167;31;29;1438;617803;11747;2;;;19;19;19;2024-01-23 19:24:31.659;2024-01-23 19:28:23.716;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.92555;0.74726;0.75833;0.92555;13.9295;23.137;97;8;130.031;20.002;10.071;0;0.16785;0.081;9.85;220.053;196.051;628.148;26.005;0;28.006;324.538;84.483;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;9;11748;0;0;0;0;0.82872
587168;32;29;1438;617803;11747;2;;;19;19;19;2024-01-23 19:29:27.332;2024-01-23 19:32:43.381;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;95.2;0.77444;0.77578;0.71166;0.77444;17.348;25.2985;95.2;2;122.033;20.01;2.246;0;0.0374333333333333;15.774;1.99;206.075;164.038;582.187;38.02;0;30.011;295.673;69.588;95.2;;;;0;;;;;;;;;;;95.2;;;;0;;0;;;;;;6;11748;0;0;0;0;0.83135
587169;31;29;1438;617803;11747;2;;;19;19;19;2024-01-23 19:34:33.796;2024-01-23 19:38:19.817;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.86888;0.74699;0.72333;0.86888;14.873;24.3295;97;4;124.026;68.024;2.271;0;0.03785;17.733;48.02;146.02;184.011;596.094;32.003;0;38.01;306.464;92.42;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;7;11748;0;0;0;0;0.84035
587170;32;29;1438;617803;11747;2;;;19;19;19;2024-01-23 19:39:35.531;2024-01-23 19:42:55.591;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;95.2;0.765;0.77156;0.67666;0.765;17.3455;25.668;95.2;4;116.042;20.01;2.214;0;0.0369;15.796;2;232.087;162.046;606.207;38.008;0;34.014;301.735;49.638;95.2;;;;0;;;;;;;;;;;95.2;;;;0;;0;;;;;;6;11748;0;0;0;0;0.817
587171;31;29;1438;617803;11747;2;;;19;19;19;2024-01-23 19:44:41.881;2024-01-23 19:48:35.927;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.91611;0.74494;0.735;0.91611;14.0835;23.5355;97;6;126.032;22.004;2.084;0;0.0347333333333333;17.92;2;204.031;194.035;624.117;38.004;0;34.011;306.35;80.315;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;9;11748;0;0;0;0;0.80908
587172;32;29;1438;617803;11747;2;;;19;19;19;2024-01-23 19:49:11.719;2024-01-23 19:52:15.772;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;91.5;0.74611;0.77576;0.56;0.74611;17.897;18.7295;91.5;2.001;96.029;16.007;2.089;0;0.0348166666666667;11.917;2.001;206.071;158.044;540.192;38.032;0;24.008;269.838;47.76;91.5;;;;0;;;;;;;;;;;91.5;;;;0;;0;;;;;;5;11748;0;0;0;0;0.87347
587173;31;29;1438;617803;11747;2;;;20;19;19;2024-01-23 19:55:10.004;2024-01-23 19:59:24.057;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.82166;0.74421;0.75833;0.82166;15.611;22.4835;97;10;130.035;20.004;2.128;0;0.0354666666666667;15.876;2;210.037;174.039;656.14;42.011;0;70.014;358.285;128.244;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;10;11748;0;0;0;0;0.81083
587174;32;29;1438;617803;11747;2;;;20;19;20;2024-01-23 19:59:35.967;2024-01-23 20:03:34.033;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;92.5;0.765;0.76241;0.81666;0.765;17.1655;21.927;92.5;10.004;140.042;102.379;102.185;0;2.3726;0.092;0.102;163.584;162.052;724.258;40.016;40.171;66.01;265.963;0;92.5;;;;0;;;;;;;;;;;92.5;;;;0;;0;;;;;;5;11748;0;0;0;0;0.84546
587175;31;29;1438;617803;11747;2;;;20;20;20;2024-01-23 20:06:08.173;2024-01-23 20:09:46.26;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.86888;0.76907;0.79333;0.86888;15.167;22.3395;97;4.003;136.037;28.005;2.072;0;0.0345333333333333;17.932;8.001;204.065;184.078;606.2;20.006;0;30.006;392.206;160.136;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;9;11748;0;0;0;0;0.83954
587176;32;29;1438;617803;11747;2;;;20;20;20;2024-01-23 20:10:30.205;2024-01-23 20:14:38.26;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;96.4;0.90666;0.74666;0.68833;0.90666;14.218;24.917;96.4;16.002;118.024;28.028;2.102;0;0.0350333333333333;17.924;8.002;208.086;192.046;646.203;44.01;0;40.007;262.032;25.918;96.4;;;;0;;;;;;;;;;;96.4;;;;0;;0;;;;;;6;11748;0;0;0;0;0.82945
587177;31;29;1438;617803;11747;2;;;20;20;20;2024-01-23 20:16:18.386;2024-01-23 20:20:06.446;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.84055;0.72149;0.805;0.84055;14.792;22.352;97;18.001;138.039;3.999;2.092;0;0.0348666666666667;0.046;1.861;232.084;178.05;630.186;28.004;0;32.009;348.181;112.098;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;8;11748;0;0;0;0;0.85468
587178;31;29;1438;617803;11747;2;;;21;21;21;2024-01-23 21:51:03.667;2024-01-23 21:54:57.727;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.82166;0.75295;0.805;0.82166;15.8415;22.4745;97;8.001;138.023;22.005;2.073;0;0.03455;17.932;2;202.032;174.042;650.144;54.024;0;52.017;353.542;129.505;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;10;11748;0;0;0;0;0.81887
587179;32;29;1438;617803;11747;2;;;21;21;21;2024-01-23 21:56:02.38;2024-01-23 21:59:12.457;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;87.8;0.765;0.77097;1.02666;0.765;17.502;19.3385;87.8;2;176.042;18.005;2.085;0;0.03475;13.92;2;232.084;162.069;650.216;34.008;0;26.008;298.713;48.624;87.8;;;;0;;;;;;;;;;;87.8;;;;0;;0;;;;;;6;11748;0;0;0;0;0.82217
587180;31;29;1438;617803;11747;2;;;22;22;22;2024-01-23 22:02:03.826;2024-01-23 22:05:39.892;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.85;0.76832;0.72333;0.85;15.646;24.591;97;6.002;124.033;20.002;2.291;0;0.0381833333333333;15.713;1.998;214.05;180.041;642.162;68.011;0;30.023;361.446;127.394;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;11;11748;0;0;0;0;0.82341
587181;32;29;1438;617803;11747;2;;;22;22;22;2024-01-23 22:06:46.615;2024-01-23 22:10:58.711;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;92.9;0.765;0.77693;0.805;0.765;17.5845;21.8355;92.9;2;138.039;26.008;2.07;0;0.0345;15.941;7.997;218.1;162.061;680.254;46.011;0;88.035;282.789;38.681;92.9;;;;0;;;;;;;;;;;92.9;;;;0;;0;;;;;;7;11748;0;0;0;0;0.83674
587182;31;29;1438;617803;11747;2;;;22;22;22;2024-01-23 22:13:11.994;2024-01-23 22:17:48.053;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.82166;0.76217;0.72333;0.82166;16.023;24.665;97;1.999;124.028;26.003;2.078;0;0.0346333333333333;21.923;2.002;234.055;174.041;702.154;42.009;0;100.019;385.379;125.321;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;12;11748;0;0;0;0;0.84104
587183;66;28;1421;617805;11742;4;;;22;22;22;2024-01-23 22:28:14.658;2024-01-23 22:34:02.757;2;2;66;82;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;82.6;1.54888;1.65942;1.79666;1.54888;18.495;29.431;82.6;8.002;308.072;22.004;20.053;0;0.334216666666667;0.048;1.903;222.057;328.06;922.209;21.977;0;12.037;326.604;82.543;82.6;;;;0;;82.6;;;;;;;;;82.6;;;;82.6;;0;;;;;82.6;5;11742;0;0;0;0;1.67325
587184;32;29;1438;617803;11747;2;;;22;22;22;2024-01-23 22:30:45.057;2024-01-23 22:34:09.101;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;93;0.81222;0.77081;0.82833;0.81222;16.545;21.681;93;8.002;142.035;24.026;2.18;0;0.0363333333333333;19.843;2.003;268.08;172.037;676.207;38.022;0;24.005;360.914;68.808;93;;;;0;;;;;;;;;;;93;;;;0;;0;;;;;;7;11747;0;0;0;0;0.84639
587185;35;28;1421;617805;11742;4;;;22;22;22;2024-01-23 22:33:22.469;2024-01-23 22:39:14.57;2;2;62;82;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;85.3;1.58666;1.6573;1.58666;1.58666;18.005;22.6225;85.3;1.997;272.048;90.014;24.291;0;0.40485;15.716;50.007;180.038;336.059;926.164;31.963;0;14.045;307.811;37.759;85.3;;;;0;;85.3;;;;;;;;;85.3;;;;85.3;;0;;;;;85.3;4;11742;0;0;0;0;1.68416
587186;31;29;1438;617803;11747;2;;;22;22;22;2024-01-23 22:35:26.293;2024-01-23 22:39:16.345;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.89722;0.77749;0.71166;0.89722;15.082;24.742;97;4.002;122.02;24.002;2.24;0;0.0373333333333333;19.762;2;216.057;190.039;652.14;60.009;0;36.011;281.236;41.177;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;11;11747;0;0;0;0;0.8283
587187;36;28;1421;617805;11742;4;;;22;22;22;2024-01-23 22:39:04.217;2024-01-23 22:45:32.29;2;2;40;82;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;98.3;1.72833;1.6527;2.39166;1.72833;16.621;36.3495;98.3;2.001;410.109;158.033;28.071;0;0.46785;11.944;118.018;174.032;366.069;1158.253;28.006;0;20.003;341.748;9.683;98.3;;;;0;;98.3;;;;;;;;;98.3;;;;98.3;;0;;;;;98.3;4;11742;0;0;0;0;1.68392
587188;32;29;1438;617803;11747;2;;;22;22;22;2024-01-23 22:40:55.224;2024-01-23 22:44:27.299;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;99.1;0.85944;0.7975;0.75833;0.85944;16.118;23.3215;99.1;6.002;130.052;28.014;2.205;0;0.03675;17.801;8.008;198.052;182.068;602.2;34.007;0;24.005;328.931;102.865;99.1;;;;0;;;;;;;;;;;99.1;;;;0;;0;;;;;;6;11747;0;0;0;0;0.83212
587189;66;28;1421;617805;11742;4;;;22;22;22;2024-01-23 22:43:54.882;2024-01-23 22:49:58.961;2;2;66;82;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;90.4;1.56777;1.64451;2.31;1.56777;18.1205;27.5045;90.4;8;396.121;36.014;28.113;0;0.46855;0.054;7.847;226.062;332.069;1048.283;26.007;0;24.01;290.665;28.589;90.4;;;;0;;90.4;;;;;;;;;90.4;;;;90.4;;0;;;;;90.4;5;11742;0;0;0;0;1.68139
587190;31;29;1438;617803;11747;2;;;22;22;22;2024-01-23 22:46:16.414;2024-01-23 22:49:58.472;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.82166;0.7472;0.665;0.82166;15.829;26.899;97;8;114.023;20.009;2.09;0;0.0348333333333333;15.919;2;218.031;174.049;614.123;40.002;0;40.009;321.19;83.15;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;9;11747;0;0;0;0;0.8436
587191;35;28;1421;617805;11742;4;;;22;22;22;2024-01-23 22:52:28.668;2024-01-23 22:58:50.738;2;2;62;82;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;95.3;1.7;1.68264;1.56333;1.7;17.01;25.509;95.3;2.001;268.362;134.742;4.189;0;0.0698166666666667;0.056;331.824;154.018;360.065;1168.526;28.007;0;20.004;296.28;7.52;95.3;;;;0;;95.3;;;;;;;;;95.3;;;;95.3;;0;;;;;95.3;5;11742;0;0;0;0;1.6806
587192;32;29;1438;617803;11747;2;;;22;22;22;2024-01-23 22:51:01.477;2024-01-23 22:55:01.556;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;92.1;0.84055;0.79897;0.79333;0.84055;16.5;22.5555;92.1;10.001;136.042;22.012;4.391;0;0.0731833333333333;15.611;2.01;208.107;178.059;646.248;40.008;0;52.019;285.063;54.944;92.1;;;;0;;;;;;;;;;;92.1;;;;0;;0;;;;;;6;11747;0;0;0;0;0.84007
587193;31;29;1438;617803;11747;2;;;23;22;23;2024-01-23 22:56:40.529;2024-01-23 23:06:42.632;2;2;58;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;0.77444;0.76229;0.75833;0.77444;16.9855;23.7715;97;4.001;130.036;20.004;2.281;0;0.0380166666666667;15.722;2.001;228.028;164.023;1020.179;40.008;0;434.079;339.052;91.02;0;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;13;11747;0;0;0;0;0.84809
587194;36;28;1421;617805;11742;4;;;23;22;23;2024-01-23 22:56:52.434;2024-01-23 23:02:52.561;2;2;40;82;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;91.1;1.57722;1.64796;0.84;1.57722;17.9325;35.7725;91.1;6.001;143.862;86.014;20.359;0;0.339316666666667;15.644;50.011;156.015;334.061;769.959;23.941;0;20.065;263.766;21.737;91.1;;;;0;;91.1;;;;;;;;;91.1;;;;91.1;;0;;;;;91.1;5;11742;0;0;0;0;1.38419
587195;66;28;1421;617805;11742;4;;;23;23;23;2024-01-23 23:00:57.189;2024-01-23 23:07:21.337;2;2;66;82;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97.3;1.69055;1.6772;5.01666;1.69055;17.3835;18.1785;97.3;8.003;860.191;26.001;24.066;0;0.4011;0.055;1.88;210.099;358.138;1504.437;23.998;0;18.007;244.755;8.655;97.3;;;;0;;97.3;;;;;;;;;97.3;;;;97.3;;0;;;;;97.3;6;11742;0;0;0;0;0.01219
587196;32;29;1438;617803;11747;2;;;23;23;23;2024-01-23 23:01:53.659;2024-01-23 23:09:09.779;2;2;74;42;2024-01-23;2024-01-23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;5.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;100.3;1.30333;0.7258;1.63333;1.30333;10.411;15.0785;100.3;88.034;280.115;20.003;2.073;0;0.03455;15.929;2.001;216.05;276.084;982.301;30.013;0;72.002;313.13;77.077;100.3;;;;0;;;;;;;;;;;100.3;;;;0;;0;;;;;;6;11747;0;0;0;0;0.8551
587197;32;59;1438;617803;11748;2;;;15;15;15;2024-01-21 15:54:19.091;2024-01-21 15:58:10.308;1;1;98;109;2024-01-21;2024-01-21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.47;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;99.9;0.93972;0.32223;3.70416;0.93972;22.299;20.79;99.9;12.001;635.313;72.02;58.105;0;0.968416666666667;11.915;2;554.203;199.202;1524.761;32.008;0;20.014;811.80918;185.58618;99.9;;;;0;;;;;;;;;;;99.9;;;;0;;0;;;;;;;;0;0;0;0;
587198;66;59;1438;617803;11748;2;;;16;16;16;2024-01-21 16:04:45.099;2024-01-21 16:08:43.136;1;1;55;109;2024-01-21;2024-01-21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.47;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97.7;0.88777;0.75927;2.66;0.88777;14.9565;18.545;97.7;10.002;456.088;0.424;0.299;0;0.00498333333333333;0.071;0.054;411.672;188.026;1136.228;30.007;0;40.009;626.008;213.912;97.7;;;;0;;;;;;;;;;;97.7;;;;0;;0;;;;;;;;0;0;0;0;0.78484
587199;32;59;1438;617803;11748;2;;;16;16;16;2024-01-21 16:13:53.98;2024-01-21 16:17:36.124;1;1;98;109;2024-01-21;2024-01-21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.47;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;91.4;0.89722;0.76422;2.00666;0.89722;14.6945;16.508;91.4;6.002;344.094;2.217;2.071;0;0.0345166666666667;0.057;0.089;274.134;190.119;876.594;34.005;0;26.023;548.881;272.53;91.4;;;;0;;;;;;;;;;;91.4;;;;0;;0;;;;;;;;0;0;0;0;0.78088
